machine_id,time_stamp,cpu_util_precent,mem_util_percent,mem_gps,mkpi,net_in,net_out,disk_io_percent
m_1831,672350,35.0,91,2.57,1.0,51.2,41.87,7
m_1831,672360,35.0,91,2.53,1.0,51.2,41.87,8
m_1831,672370,37.0,91,2.51,1.0,51.2,41.87,8
m_1831,672380,41.0,91,1.96,1.0,51.2,41.87,8
m_1831,672390,52.0,91,1.32,1.0,51.2,41.87,8
m_1831,672400,50.0,91,1.37,1.0,51.2,41.87,8
m_1831,672410,52.0,92,1.16,1.0,51.2,41.87,8
m_1831,672420,49.0,92,1.72,1.0,51.2,41.87,13
m_1831,672430,52.0,92,1.18,1.0,51.2,41.87,13
m_1831,672440,52.0,91,1.2,1.0,51.2,41.87,13
m_1831,672450,54.0,91,1.26,1.0,51.2,41.87,13
m_1831,672460,52.0,92,0.91,1.0,51.2,41.87,13
m_1831,672470,42.0,92,1.53,1.0,51.2,41.87,13
m_1831,672480,45.0,93,,,51.2,41.87,13
m_1831,672490,44.0,93,2.29,1.0,51.2,41.87,13
m_1831,672500,37.0,93,2.32,1.0,51.2,41.87,13
m_1831,672510,43.0,92,1.85,1.0,51.2,41.87,13
m_1831,672520,40.0,92,2.52,1.0,51.2,41.87,13
m_1831,672530,37.0,92,2.63,1.0,51.2,41.87,13
m_1831,672540,42.0,93,2.38,1.0,51.2,41.87,13
m_1831,672550,45.0,92,2.41,1.0,51.2,41.87,13
m_1831,672560,40.0,92,1.77,1.0,51.2,41.87,13
m_1831,672570,43.0,92,1.36,1.0,51.2,41.87,13
m_1831,672580,38.0,92,1.57,1.0,51.2,41.87,13
m_1831,672590,35.0,92,2.19,1.0,51.2,41.87,13
m_1831,672600,41.0,92,1.76,1.0,51.2,41.87,9
m_1831,672610,44.0,92,2.04,1.0,51.2,41.87,9
m_1831,672620,38.0,93,2.25,1.0,51.2,41.87,9
m_1831,672630,42.0,93,2.17,1.0,51.2,41.87,9
m_1831,672640,39.0,93,1.97,1.0,51.2,41.87,9
m_1831,672650,43.0,93,2.21,1.0,51.2,41.87,9
m_1831,672660,44.0,93,1.72,1.0,51.2,41.87,12
m_1831,672670,47.0,93,1.5,1.0,51.2,41.87,12
m_1831,672680,43.0,93,1.66,1.0,51.2,41.87,12
m_1831,672690,35.0,92,2.35,1.0,51.2,41.87,12
m_1831,672700,35.0,92,3.24,1.0,51.2,41.87,12
m_1831,672710,32.0,92,,,51.2,41.87,12
m_1831,672720,31.0,91,3.08,1.0,51.2,41.87,9
m_1831,672730,33.0,92,2.57,1.0,51.21,41.87,9
m_1831,672740,35.0,93,3.29,1.0,51.21,41.87,9
m_1831,672750,36.0,93,3.73,0.0,51.21,41.87,9
m_1831,672760,36.0,93,4.03,1.0,51.21,41.87,9
m_1831,672770,36.0,93,3.72,0.0,51.21,41.87,9
m_1831,672780,36.0,93,2.85,0.0,51.21,41.87,6
m_1831,672790,38.0,93,2.76,0.0,51.21,41.87,6
m_1831,672800,34.0,93,2.81,0.0,51.21,41.87,6
m_1831,672810,35.0,92,2.53,1.0,51.21,41.87,6
m_1831,672820,34.0,92,3.42,0.0,51.21,41.87,6
m_1831,672830,35.0,92,3.16,0.0,51.21,41.87,6
m_1831,672840,37.0,91,3.06,0.0,51.21,41.87,11
m_1831,672850,36.0,91,4.06,0.0,51.21,41.87,11
m_1831,672860,32.0,91,2.96,0.0,51.21,41.87,11
m_1831,672870,36.0,91,2.19,1.0,51.21,41.87,11
m_1831,672880,30.0,91,3.03,1.0,51.21,41.87,11
m_1831,672890,39.0,91,2.19,1.0,51.21,41.87,11
m_1831,672900,34.0,91,2.85,1.0,51.21,41.87,11
m_1831,672910,49.0,92,2.25,1.0,51.21,41.87,11
m_1831,672920,38.0,91,3.4,1.0,51.21,41.87,11
m_1831,672930,38.0,91,2.37,1.0,51.21,41.87,11
m_1831,672940,37.0,91,4.04,1.0,51.21,41.87,11
m_1831,672950,42.0,91,2.08,1.0,51.21,41.87,11
m_1831,672960,56.0,91,1.51,1.0,51.21,41.87,11
m_1831,672970,56.0,91,1.73,2.0,51.21,41.87,11
m_1831,672980,54.0,91,1.21,2.0,51.21,41.87,11
m_1831,672990,54.0,91,1.62,2.0,51.21,41.87,11
m_1831,673000,51.0,91,1.54,2.0,51.21,41.87,11
m_1831,673010,45.0,91,1.57,1.0,51.21,41.87,11
m_1831,673020,49.0,91,2.05,1.0,51.21,41.87,9
m_1831,673030,60.0,91,1.27,1.0,51.21,41.88,9
m_1831,673040,59.0,92,0.88,1.0,51.21,41.88,9
m_1831,673050,59.0,91,0.83,1.0,51.21,41.88,9
m_1831,673060,49.0,91,1.58,1.0,51.21,41.88,9
m_1831,673070,47.0,91,1.95,1.0,51.21,41.88,9
m_1831,673080,43.0,91,2.15,1.0,51.21,41.88,10
m_1831,673090,41.0,92,2.42,1.0,51.21,41.88,10
m_1831,673100,39.0,92,2.19,1.0,51.21,41.88,10
m_1831,673110,39.0,92,2.17,1.0,51.21,41.88,10
m_1831,673120,47.0,93,2.91,1.0,51.21,41.88,10
m_1831,673130,41.0,93,2.21,1.0,51.21,41.88,10
m_1831,673140,46.0,94,5.07,1.0,51.21,41.88,6
m_1831,673150,48.0,94,2.65,0.0,51.21,41.88,6
m_1831,673160,49.0,94,2.57,0.0,51.21,41.88,6
m_1831,673170,47.0,94,1.61,0.0,51.21,41.88,6
m_1831,673180,50.0,93,1.75,1.0,51.21,41.88,6
m_1831,673190,45.0,94,1.51,0.0,51.21,41.88,6
m_1831,673200,47.0,94,1.56,0.0,51.21,41.88,9
m_1831,673210,52.0,94,2.0,0.0,51.21,41.88,9
m_1831,673220,55.0,94,1.59,0.0,51.21,41.88,9
m_1831,673230,55.0,94,0.97,0.0,51.21,41.88,9
m_1831,673240,54.0,95,1.03,0.0,51.21,41.88,9
m_1831,673250,56.0,95,0.96,0.0,51.21,41.88,9
m_1831,673260,59.0,95,1.41,0.0,51.21,41.88,7
m_1831,673270,59.0,95,1.29,0.0,51.21,41.88,7
m_1831,673280,55.0,95,0.99,0.0,51.21,41.88,7
m_1831,673290,56.0,95,1.28,0.0,51.21,41.88,7
m_1831,673300,55.0,95,1.3,0.0,51.21,41.88,7
m_1831,673310,54.0,95,1.0,0.0,51.21,41.88,7
m_1831,673320,56.0,95,1.05,0.0,51.21,41.88,8
m_1831,673330,56.0,95,1.76,0.0,51.21,41.88,8
m_1831,673340,56.0,95,1.7,0.0,51.21,41.88,8
m_1831,673350,53.0,94,1.47,0.0,51.22,41.88,8
m_1831,673360,51.0,94,0.98,0.0,51.22,41.88,8
m_1831,673370,50.0,94,1.06,0.0,51.22,41.88,8
m_1831,673380,55.0,94,1.97,0.0,51.22,41.88,8
m_1831,673390,54.0,94,1.42,0.0,51.22,41.88,8
m_1831,673400,56.0,94,0.93,0.0,51.22,41.88,8
m_1831,673410,55.0,95,0.97,0.0,51.22,41.88,8
m_1831,673420,60.0,95,1.53,0.0,51.22,41.88,8
m_1831,673430,58.0,95,1.35,0.0,51.22,41.88,8
m_1831,673440,56.0,94,1.51,1.0,51.22,41.88,8
m_1831,673450,50.0,94,1.76,0.0,51.22,41.88,8
m_1831,673460,51.0,95,,,51.22,41.88,8
m_1831,673470,53.0,94,1.97,0.0,51.22,41.88,8
m_1831,673480,50.0,94,1.68,0.0,51.22,41.88,8
m_1831,673510,49.0,94,1.92,0.0,51.22,41.88,7
m_1831,673520,48.0,94,1.45,0.0,51.22,41.88,7
m_1831,673530,57.0,94,0.96,1.0,51.22,41.88,7
m_1831,673540,47.0,94,1.44,0.0,51.22,41.88,7
m_1831,673550,50.0,94,1.25,1.0,51.22,41.88,7
m_1831,673560,52.0,94,1.25,1.0,51.22,41.88,7
m_1831,673570,49.0,94,2.08,1.0,51.22,41.88,7
m_1831,673580,48.0,94,1.27,1.0,51.22,41.88,7
m_1831,673590,63.0,94,1.15,1.0,51.22,41.88,7
m_1831,673600,51.0,94,1.17,1.0,51.22,41.88,7
m_1831,673610,55.0,95,1.23,1.0,51.22,41.88,7
m_1831,673620,76.0,95,1.51,1.0,51.22,41.88,8
m_1831,673630,74.0,95,1.05,1.0,51.22,41.89,8
m_1831,673640,75.0,95,0.85,1.0,51.22,41.89,8
m_1831,673650,76.0,94,0.72,1.0,51.22,41.89,8
m_1831,673660,79.0,94,0.86,1.0,51.22,41.89,8
m_1831,673670,81.0,93,0.58,1.0,51.22,41.89,8
m_1831,673680,80.0,94,,,51.22,41.89,9
m_1831,673690,76.0,94,1.02,1.0,51.22,41.89,9
m_1831,673700,81.0,94,0.45,1.0,51.22,41.89,9
m_1831,673710,75.0,94,0.96,1.0,51.22,41.89,9
m_1831,673720,52.0,94,1.68,1.0,51.22,41.89,9
m_1831,673730,43.0,94,1.82,1.0,51.22,41.89,9
m_1831,673740,43.0,94,1.95,1.0,51.22,41.89,6
m_1831,673750,43.0,94,2.22,1.0,51.22,41.89,6
m_1831,673760,42.0,95,1.78,1.0,51.22,41.89,6
m_1831,673770,45.0,94,1.78,1.0,51.22,41.89,6
m_1831,673780,45.0,94,2.0,1.0,51.22,41.89,6
m_1831,673790,42.0,93,2.74,1.0,51.22,41.89,6
m_1831,673800,42.0,94,1.89,1.0,51.22,41.89,10
m_1831,673810,44.0,93,2.28,1.0,51.22,41.89,10
m_1831,673820,41.0,94,2.28,1.0,51.22,41.89,10
m_1831,673830,43.0,94,1.68,1.0,51.22,41.89,10
m_1831,673840,41.0,94,2.54,1.0,51.22,41.89,10
m_1831,673850,43.0,95,1.96,1.0,51.22,41.89,10
m_1831,673860,47.0,95,2.23,1.0,51.22,41.89,8
m_1831,673870,46.0,94,2.25,1.0,51.23,41.89,8
m_1831,673880,42.0,94,2.13,1.0,51.23,41.89,8
m_1831,673890,46.0,95,1.43,1.0,51.23,41.89,8
m_1831,673900,46.0,96,1.71,1.0,51.23,41.89,8
m_1831,673910,43.0,96,2.25,1.0,51.23,41.89,8
m_1831,673920,43.0,96,1.54,1.0,51.23,41.89,6
m_1831,673930,47.0,96,2.02,1.0,51.23,41.89,6
m_1831,673940,45.0,95,2.29,1.0,51.23,41.89,6
m_1831,673950,45.0,94,1.78,1.0,51.23,41.89,6
m_1831,673960,38.0,93,1.91,1.0,51.23,41.89,6
m_1831,673970,41.0,93,2.06,1.0,51.23,41.89,6
m_1831,673980,46.0,94,1.84,1.0,51.23,41.89,6
m_1831,673990,43.0,93,2.45,1.0,51.23,41.89,6
m_1831,674000,43.0,94,2.01,1.0,51.23,41.89,6
m_1831,674010,43.0,94,2.63,1.0,51.23,41.89,6
m_1831,674020,40.0,94,2.74,1.0,51.23,41.89,6
m_1831,674030,40.0,94,2.63,1.0,51.23,41.89,6
m_1831,674040,42.0,94,2.62,1.0,51.23,41.89,6
m_1831,674050,43.0,94,2.27,1.0,51.23,41.89,6
m_1831,674060,43.0,93,2.09,1.0,51.23,41.89,6
m_1831,674070,39.0,93,1.89,1.0,51.23,41.89,6
m_1831,674080,39.0,94,,,51.23,41.89,6
m_1831,674090,42.0,93,1.88,1.0,51.23,41.89,6
m_1831,674100,42.0,93,2.57,1.0,51.23,41.89,10
m_1831,674110,42.0,93,2.53,1.0,51.23,41.89,10
m_1831,674120,38.0,93,2.89,1.0,51.23,41.89,10
m_1831,674130,44.0,93,2.24,1.0,51.23,41.89,10
m_1831,674140,39.0,93,2.67,1.0,51.23,41.89,10
m_1831,674150,39.0,93,2.19,1.0,51.23,41.89,10
m_1831,674160,38.0,93,3.13,1.0,51.23,41.89,7
m_1831,674170,36.0,93,2.98,1.0,51.23,41.89,7
m_1831,674180,38.0,93,2.13,1.0,51.23,41.89,7
m_1831,674190,39.0,93,1.97,1.0,51.23,41.89,7
m_1831,674200,42.0,93,2.03,1.0,51.23,41.89,7
m_1831,674210,36.0,93,2.23,1.0,51.23,41.89,7
m_1831,674220,36.0,93,2.71,1.0,51.23,41.89,8
m_1831,674230,39.0,93,3.28,1.0,51.23,41.89,8
m_1831,674250,37.0,92,2.41,1.0,51.23,41.89,8
m_1831,674260,35.0,93,2.52,1.0,51.23,41.89,8
m_1831,674270,35.0,93,2.95,1.0,51.23,41.89,8
m_1831,674280,33.0,93,2.37,1.0,51.23,41.89,9
m_1831,674290,34.0,93,3.62,1.0,51.23,41.89,9
m_1831,674300,40.0,93,2.52,1.0,51.23,41.9,9
m_1831,674310,36.0,93,2.88,1.0,51.23,41.9,9
m_1831,674320,36.0,93,2.97,1.0,51.23,41.9,9
m_1831,674330,41.0,93,1.96,1.0,51.23,41.9,9
m_1831,674340,45.0,94,2.05,1.0,51.23,41.9,7
m_1831,674350,43.0,94,2.14,1.0,51.23,41.9,7
m_1831,674360,43.0,94,1.84,1.0,51.23,41.9,7
m_1831,674370,45.0,95,1.93,1.0,51.23,41.9,7
m_1831,674380,43.0,95,2.41,1.0,51.23,41.9,7
m_1831,674390,49.0,95,1.53,1.0,51.23,41.9,7
m_1831,674400,58.0,96,0.98,1.0,51.23,41.9,8
m_1831,674410,56.0,95,1.53,1.0,51.23,41.9,8
m_1831,674420,48.0,95,1.24,1.0,51.23,41.9,8
m_1831,674430,48.0,95,1.45,1.0,51.23,41.9,8
m_1831,674440,44.0,95,1.58,1.0,51.23,41.9,8
m_1831,674450,47.0,95,1.59,1.0,51.24,41.9,8
m_1831,674460,47.0,94,1.63,1.0,51.24,41.9,13
m_1831,674470,50.0,95,1.3,1.0,51.24,41.9,13
m_1831,674480,47.0,95,1.35,1.0,51.24,41.9,13
m_1831,674490,45.0,94,1.51,1.0,51.24,41.9,13
m_1831,674500,43.0,95,1.64,1.0,51.24,41.9,13
m_1831,674510,41.0,95,2.07,1.0,51.24,41.9,13
m_1831,674520,44.0,95,2.53,1.0,51.24,41.9,10
m_1831,674530,43.0,95,2.65,0.0,51.24,41.9,10
m_1831,674540,42.0,95,1.63,1.0,51.24,41.9,10
m_1831,674550,41.0,94,1.73,1.0,51.24,41.9,10
m_1831,674560,40.0,94,2.29,1.0,51.24,41.9,10
m_1831,674570,47.0,95,2.24,1.0,51.24,41.9,10
m_1831,674580,42.0,95,2.03,1.0,51.24,41.9,13
m_1831,674590,43.0,94,2.37,1.0,51.24,41.9,13
m_1831,674600,41.0,94,2.29,0.0,51.24,41.9,13
m_1831,674610,39.0,94,1.65,1.0,51.24,41.9,13
m_1831,674620,36.0,93,2.17,1.0,51.24,41.9,13
m_1831,674630,39.0,94,1.69,1.0,51.24,41.9,13
m_1831,674640,41.0,94,1.7,1.0,51.24,41.9,8
m_1831,674650,40.0,93,2.22,1.0,51.24,41.9,8
m_1831,674660,37.0,93,2.64,1.0,51.24,41.9,8
m_1831,674670,38.0,93,3.19,1.0,51.24,41.9,8
m_1831,674680,34.0,93,3.3,1.0,51.24,41.9,8
m_1831,674690,36.0,93,3.32,1.0,51.24,41.9,8
m_1831,674700,37.0,93,3.73,1.0,51.24,41.9,6
m_1831,674710,40.0,93,3.39,1.0,51.24,41.9,6
m_1831,674720,39.0,94,3.25,1.0,51.24,41.9,6
m_1831,674730,41.0,94,2.74,1.0,51.24,41.9,6
m_1831,674740,42.0,94,2.95,1.0,51.24,41.9,6
m_1831,674750,39.0,93,2.89,1.0,51.24,41.9,6
m_1831,674760,37.0,94,2.25,1.0,51.24,41.9,6
m_1831,674770,37.0,93,3.87,1.0,51.24,41.9,6
m_1831,674780,34.0,93,3.49,1.0,51.24,41.9,6
m_1831,674790,35.0,93,3.31,1.0,51.24,41.9,6
m_1831,674800,33.0,93,3.12,1.0,51.24,41.9,6
m_1831,674810,33.0,93,3.45,1.0,51.24,41.9,6
m_1831,674820,35.0,93,3.53,1.0,51.24,41.9,7
m_1831,674830,35.0,93,2.91,1.0,51.24,41.9,7
m_1831,674840,33.0,93,2.9,1.0,51.24,41.9,7
m_1831,674850,36.0,94,2.57,1.0,51.24,41.9,7
m_1831,674860,36.0,94,2.6,1.0,51.24,41.9,7
m_1831,674870,36.0,93,3.07,1.0,51.24,41.9,7
m_1831,674880,34.0,93,2.93,1.0,51.24,41.9,6
m_1831,674890,39.0,93,2.73,1.0,51.24,41.9,6
m_1831,674900,36.0,94,2.35,1.0,51.24,41.9,6
m_1831,674910,33.0,94,2.47,1.0,51.24,41.9,6
m_1831,674920,34.0,94,2.65,1.0,51.24,41.9,6
m_1831,674930,38.0,94,2.2,1.0,51.24,41.9,6
m_1831,674940,36.0,94,2.62,1.0,51.24,41.9,6
m_1831,674950,40.0,94,2.95,1.0,51.24,41.9,6
m_1831,674960,33.0,94,2.89,1.0,51.24,41.9,6
m_1831,674970,33.0,94,2.94,1.0,51.24,41.9,6
m_1831,674980,31.0,93,3.13,1.0,51.24,41.9,6
m_1831,674990,31.0,93,2.64,1.0,51.24,41.9,6
m_1831,675000,31.0,93,2.52,1.0,51.24,41.9,7
m_1831,675010,35.0,93,,,51.24,41.9,7
m_1831,675020,33.0,93,2.79,1.0,51.24,41.9,7
m_1831,675030,40.0,93,2.53,1.0,51.24,41.9,7
m_1831,675040,40.0,93,2.5,0.0,51.24,41.9,7
m_1831,675050,39.0,93,2.7,1.0,51.24,41.9,7
m_1831,675060,41.0,94,2.26,1.0,51.24,41.9,9
m_1831,675070,44.0,94,2.25,1.0,51.24,41.9,9
m_1831,675080,39.0,94,2.18,1.0,51.24,41.9,9
m_1831,675090,40.0,94,1.99,1.0,51.24,41.9,9
m_1831,675100,37.0,94,2.21,1.0,51.24,41.9,9
m_1831,675110,41.0,94,2.59,1.0,51.24,41.9,9
m_1831,675120,36.0,93,3.1,1.0,51.25,41.9,8
m_1831,675130,39.0,93,2.26,1.0,51.25,41.9,8
m_1831,675140,35.0,93,2.54,1.0,51.25,41.91,8
m_1831,675150,32.0,93,3.42,1.0,51.25,41.91,8
m_1831,675160,32.0,93,3.01,1.0,51.25,41.91,8
m_1831,675170,33.0,93,3.1,1.0,51.25,41.91,8
m_1831,675180,33.0,93,3.56,1.0,51.25,41.91,7
m_1831,675190,36.0,93,3.1,1.0,51.25,41.91,7
m_1831,675200,34.0,93,2.74,1.0,51.25,41.91,7
m_1831,675210,31.0,92,2.75,1.0,51.25,41.91,7
m_1831,675220,31.0,93,3.31,1.0,51.25,41.91,7
m_1831,675230,33.0,94,2.56,1.0,51.25,41.91,7
m_1831,675240,36.0,95,2.68,1.0,51.25,41.91,6
m_1831,675250,43.0,95,2.38,1.0,51.25,41.91,6
m_1831,675260,39.0,95,2.98,1.0,51.25,41.91,6
m_1831,675270,38.0,95,2.63,1.0,51.25,41.91,6
m_1831,675280,43.0,95,2.28,1.0,51.25,41.91,6
m_1831,675290,40.0,95,1.87,1.0,51.25,41.91,6
m_1831,675300,40.0,95,2.81,1.0,51.25,41.91,6
m_1831,675310,41.0,95,2.76,1.0,51.25,41.91,6
m_1831,675320,37.0,95,2.57,1.0,51.25,41.91,6
m_1831,675330,34.0,95,3.17,1.0,51.25,41.91,6
m_1831,675340,41.0,96,2.85,1.0,51.25,41.91,6
m_1831,675350,41.0,96,2.18,1.0,51.25,41.91,6
m_1831,675360,41.0,96,2.36,1.0,51.25,41.91,6
m_1831,675370,40.0,96,2.87,1.0,51.25,41.91,6
m_1831,675380,41.0,97,2.23,1.0,51.25,41.91,6
m_1831,675390,50.0,97,1.07,1.0,51.25,41.91,6
m_1831,675400,47.0,98,1.38,1.0,51.25,41.91,6
m_1831,675410,45.0,98,3.05,1.0,51.25,41.91,6
m_1831,675420,47.0,97,3.37,1.0,51.25,41.91,6
m_1831,675430,39.0,97,3.85,1.0,51.25,41.91,6
m_1831,675440,39.0,98,2.22,1.0,51.25,41.91,6
m_1831,675450,46.0,97,2.33,1.0,51.25,41.91,6
m_1831,675460,46.0,97,,,51.25,41.91,6
m_1831,675470,40.0,97,2.24,1.0,51.25,41.91,6
m_1831,675480,36.0,97,2.44,1.0,51.25,41.91,5
m_1831,675490,38.0,97,2.68,1.0,51.25,41.91,5
m_1831,675500,40.0,95,2.12,1.0,51.25,41.91,5
m_1831,675510,40.0,96,2.2,1.0,51.25,41.91,5
m_1831,675520,42.0,97,1.86,1.0,51.25,41.91,5
m_1831,675530,41.0,97,2.12,1.0,51.25,41.91,5
m_1831,675540,43.0,97,2.68,1.0,51.25,41.91,7
m_1831,675550,53.0,95,1.98,1.0,51.25,41.91,7
m_1831,675560,51.0,95,1.36,1.0,51.25,41.91,7
m_1831,675570,38.0,96,1.8,1.0,51.25,41.91,7
m_1831,675580,42.0,96,1.7,1.0,51.25,41.91,7
m_1831,675590,36.0,96,2.12,1.0,51.25,41.91,7
m_1831,675600,42.0,96,1.64,1.0,51.25,41.91,10
m_1831,675610,49.0,95,1.85,1.0,51.25,41.91,10
m_1831,675620,39.0,95,1.9,1.0,51.25,41.91,10
m_1831,675630,42.0,95,1.73,1.0,51.25,41.91,10
m_1831,675640,42.0,96,1.95,1.0,51.25,41.91,10
m_1831,675650,47.0,96,1.35,1.0,51.25,41.91,10
m_1831,675660,44.0,96,1.86,1.0,51.25,41.91,13
m_1831,675670,75.0,95,1.14,1.0,51.25,41.91,13
m_1831,675680,46.0,95,1.61,1.0,51.25,41.91,13
m_1831,675690,40.0,95,2.76,1.0,51.25,41.91,13
m_1831,675700,44.0,96,1.4,1.0,51.25,41.91,13
m_1831,675710,40.0,95,1.38,1.0,51.25,41.91,13
m_1831,675720,40.0,95,1.76,1.0,51.25,41.91,10
m_1831,675730,38.0,95,2.27,1.0,51.25,41.91,10
m_1831,675740,36.0,95,1.74,1.0,51.25,41.91,10
m_1831,675750,39.0,95,1.98,1.0,51.26,41.91,10
m_1831,675760,36.0,95,2.88,1.0,51.26,41.91,10
m_1831,675770,43.0,96,1.2,1.0,51.26,41.91,10
m_1831,675780,46.0,96,1.56,1.0,51.26,41.91,10
m_1831,675790,47.0,97,1.2,1.0,51.26,41.91,10
m_1831,675800,44.0,96,1.56,1.0,51.26,41.91,10
m_1831,675810,44.0,96,1.61,1.0,51.26,41.91,10
m_1831,675820,41.0,96,1.67,1.0,51.26,41.91,10
m_1831,675830,43.0,96,1.58,1.0,51.26,41.91,10
m_1831,675840,43.0,97,1.58,1.0,51.26,41.91,8
m_1831,675850,68.0,97,0.76,1.0,51.26,41.91,8
m_1831,675860,71.0,96,0.85,1.0,51.26,41.91,8
m_1831,675870,42.0,96,1.56,1.0,51.26,41.91,8
m_1831,675880,44.0,97,2.03,1.0,51.26,41.91,8
m_1831,675890,39.0,96,2.09,1.0,51.26,41.91,8
m_1831,675900,38.0,95,2.49,1.0,51.26,41.91,7
m_1831,675910,41.0,95,3.65,1.0,51.26,41.92,7
m_1831,675920,39.0,96,2.05,1.0,51.26,41.92,7
m_1831,675930,39.0,96,2.0,0.0,51.26,41.92,7
m_1831,675940,40.0,96,2.19,0.0,51.26,41.92,7
m_1831,675950,40.0,96,2.15,1.0,51.26,41.92,7
m_1831,675960,41.0,96,2.58,1.0,51.26,41.92,10
m_1831,675970,42.0,96,2.83,1.0,51.26,41.92,10
m_1831,675980,42.0,96,1.85,1.0,51.26,41.92,10
m_1831,675990,42.0,95,2.45,1.0,51.26,41.92,10
m_1831,676000,45.0,95,1.83,0.0,51.26,41.92,10
m_1831,676010,41.0,95,2.93,1.0,51.26,41.92,10
m_1831,676020,47.0,96,1.18,1.0,51.26,41.92,9
m_1831,676030,47.0,96,2.01,1.0,51.26,41.92,9
m_1831,676040,40.0,96,2.81,1.0,51.26,41.92,9
m_1831,676050,45.0,96,2.55,0.0,51.26,41.92,9
m_1831,676060,40.0,96,2.81,0.0,51.26,41.92,9
m_1831,676070,48.0,97,1.57,0.0,51.26,41.92,9
m_1831,676080,58.0,97,1.56,0.0,51.26,41.92,21
m_1831,676090,64.0,96,1.65,0.0,51.26,41.92,21
m_1831,676100,58.0,96,1.38,0.0,51.26,41.92,21
m_1831,676110,65.0,97,1.0,0.0,51.26,41.92,21
m_1831,676120,67.0,97,1.07,0.0,51.26,41.92,21
m_1831,676130,65.0,97,1.5,0.0,51.26,41.92,21
m_1831,676140,59.0,97,1.94,0.0,51.26,41.92,9
m_1831,676150,56.0,97,2.15,1.0,51.26,41.92,9
m_1831,676160,50.0,96,1.85,0.0,51.26,41.92,9
m_1831,676170,51.0,98,1.88,0.0,51.26,41.92,9
m_1831,676180,60.0,97,1.36,1.0,51.26,41.92,9
m_1831,676190,75.0,96,1.1,1.0,51.26,41.92,9
m_1831,676200,76.0,96,0.98,1.0,51.26,41.92,9
m_1831,676210,71.0,96,2.03,1.0,51.26,41.92,9
m_1831,676220,76.0,96,1.26,1.0,51.26,41.92,9
m_1831,676230,76.0,95,0.86,1.0,51.26,41.92,9
m_1831,676240,73.0,95,1.09,1.0,51.26,41.92,9
m_1831,676250,68.0,95,1.03,1.0,51.26,41.92,9
m_1831,676260,55.0,96,0.81,1.0,51.26,41.92,6
m_1831,676270,61.0,96,1.92,1.0,51.26,41.92,6
m_1831,676280,60.0,97,1.35,1.0,51.27,41.92,6
m_1831,676290,57.0,95,0.95,1.0,51.27,41.92,6
m_1831,676300,52.0,95,1.35,1.0,51.27,41.92,6
m_1831,676310,51.0,95,0.86,1.0,51.27,41.92,6
m_1831,676320,52.0,95,1.03,1.0,51.27,41.92,8
m_1831,676330,55.0,95,1.75,1.0,51.27,41.92,8
m_1831,676340,60.0,95,0.91,1.0,51.27,41.92,8
m_1831,676350,59.0,96,1.24,1.0,51.27,41.92,8
m_1831,676360,58.0,95,0.89,1.0,51.27,41.92,8
m_1831,676370,49.0,95,1.32,1.0,51.27,41.92,8
m_1831,676390,43.0,95,2.46,1.0,51.27,41.92,6
m_1831,676400,44.0,96,2.27,1.0,51.27,41.92,6
m_1831,676410,54.0,96,1.04,1.0,51.27,41.92,6
m_1831,676420,55.0,96,1.5,1.0,51.27,41.92,6
m_1831,676430,59.0,96,1.01,1.0,51.27,41.92,6
m_1831,676440,57.0,96,0.77,1.0,51.27,41.92,7
m_1831,676450,60.0,96,1.07,1.0,51.27,41.92,7
m_1831,676460,57.0,96,0.95,1.0,51.27,41.92,7
m_1831,676470,54.0,95,1.46,1.0,51.27,41.92,7
m_1831,676480,57.0,96,1.1,1.0,51.27,41.92,7
m_1831,676490,64.0,96,1.93,1.0,51.27,41.92,7
m_1831,676500,61.0,96,0.87,1.0,51.27,41.92,5
m_1831,676510,58.0,96,1.45,1.0,51.27,41.92,5
m_1831,676520,52.0,96,1.31,1.0,51.27,41.92,5
m_1831,676530,52.0,96,1.3,1.0,51.27,41.92,5
m_1831,676540,53.0,96,2.71,1.0,51.27,41.92,5
m_1831,676550,52.0,96,0.84,1.0,51.27,41.92,5
m_1831,676560,60.0,97,2.06,1.0,51.27,41.92,5
m_1831,676570,59.0,97,1.93,1.0,51.27,41.92,5
m_1831,676580,43.0,96,1.66,1.0,51.27,41.92,5
m_1831,676590,39.0,96,2.32,1.0,51.27,41.92,5
m_1831,676600,40.0,96,1.88,1.0,51.27,41.92,5
m_1831,676610,42.0,97,1.59,1.0,51.27,41.92,5
m_1831,676620,48.0,97,1.43,1.0,51.27,41.92,7
m_1831,676630,46.0,97,1.76,1.0,51.27,41.92,7
m_1831,676640,48.0,97,1.6,1.0,51.27,41.92,7
m_1831,676650,45.0,97,1.96,1.0,51.27,41.92,7
m_1831,676660,45.0,97,1.92,1.0,51.27,41.92,7
m_1831,676670,50.0,98,1.28,1.0,51.27,41.92,7
m_1831,676680,48.0,97,2.14,1.0,51.27,41.92,6
m_1831,676690,48.0,97,1.58,1.0,51.27,41.92,6
m_1831,676700,48.0,95,1.87,1.0,51.27,41.92,6
m_1831,676710,43.0,95,2.15,1.0,51.27,41.93,6
m_1831,676720,43.0,94,2.01,1.0,51.27,41.93,6
m_1831,676730,39.0,94,1.74,1.0,51.27,41.93,6
m_1831,676740,39.0,94,2.33,1.0,51.27,41.93,9
m_1831,676750,41.0,94,2.23,1.0,51.28,41.93,9
